date,site,nom_site,cible,valeur,unite,fraction,drapeau_qualite
2021-10-17,MMS,Montréal Sud,covN1,13.0403662530222,gcML,solid,0
2021-10-17,MMS,Montréal Sud,covN2,27.93193674713285,gcML,solid,0
2021-10-17,MMS,Montréal Sud,nPPMoV,94353.18626173332,gcML,solid,0
2021-10-21,MMN,Montréal Nord,covN1,8.961959666434556,gcML,solid,0
2021-10-21,MMN,Montréal Nord,covN2,12.64887841647346,gcML,solid,0
2021-10-21,MMN,Montréal Nord,nPPMoV,67092.2978986993,gcML,solid,0
2021-10-21,MMS,Montréal Sud,covN1,6.024944313901788,gcML,solid,0
2021-10-21,MMS,Montréal Sud,covN2,13.47670854094428,gcML,solid,0
2021-10-21,MMS,Montréal Sud,nPPMoV,35346.01006720231,gcML,solid,0
2021-10-24,MMN,Montréal Nord,covN1,4.76404292398596,gcML,solid,0
2021-10-24,MMN,Montréal Nord,covN2,15.90547109813135,gcML,solid,0
2021-10-24,MMN,Montréal Nord,nPPMoV,56460.82820037865,gcML,solid,0
2021-10-24,MMS,Montréal Sud,covN1,3.292083051846431,gcML,solid,0
2021-10-24,MMS,Montréal Sud,covN2,73.30274252019827,gcML,solid,0
2021-10-24,MMS,Montréal Sud,nPPMoV,34316.9928052747,gcML,solid,0
2021-10-28,MMN,Montréal Nord,covN1,5.389118487949565,gcML,solid,0
2021-10-28,MMN,Montréal Nord,covN2,8.190297322680767,gcML,solid,0
2021-10-28,MMN,Montréal Nord,nPPMoV,58780.15087807289,gcML,solid,0
2021-10-28,MMS,Montréal Sud,covN1,7.397705775386169,gcML,solid,0
2021-10-28,MMS,Montréal Sud,covN2,7.715606015059723,gcML,solid,0
2021-10-28,MMS,Montréal Sud,nPPMoV,28039.20699627877,gcML,solid,0
2021-10-31,MMN,Montréal Nord,covN1,4.915857282936731,gcML,solid,0
2021-10-31,MMN,Montréal Nord,covN2,9.99110160217706,gcML,solid,0
2021-10-31,MMN,Montréal Nord,nPPMoV,39856.27303067179,gcML,solid,0
2021-10-31,MMS,Montréal Sud,covN1,6.074416999761176,gcML,solid,0
2021-10-31,MMS,Montréal Sud,covN2,10.5731449959859,gcML,solid,0
2021-10-31,MMS,Montréal Sud,nPPMoV,46205.16475544227,gcML,solid,0
2021-11-04,MMN,Montréal Nord,covN1,4.5028240266873,gcML,solid,0
2021-11-04,MMN,Montréal Nord,covN2,10.40364236709941,gcML,solid,0
2021-11-04,MMN,Montréal Nord,nPPMoV,105630.3261744196,gcML,solid,0
2021-11-04,MMS,Montréal Sud,covN1,6.472663091176973,gcML,solid,0
2021-11-04,MMS,Montréal Sud,covN2,11.50754286084854,gcML,solid,0
2021-11-04,MMS,Montréal Sud,nPPMoV,65339.26397556599,gcML,solid,0
2021-11-07,MMN,Montréal Nord,covN1,7.876155729174901,gcML,solid,0
2021-11-07,MMN,Montréal Nord,covN2,14.90736773901954,gcML,solid,0
2021-11-07,MMN,Montréal Nord,nPPMoV,130937.9574470833,gcML,solid,0
2021-11-07,MMS,Montréal Sud,covN1,4.868318178985996,gcML,solid,0
2021-11-07,MMS,Montréal Sud,covN2,9.062191295554985,gcML,solid,0
2021-11-07,MMS,Montréal Sud,nPPMoV,80991.77287575281,gcML,solid,0
2021-11-11,MMN,Montréal Nord,covN1,3.615380739157307,gcML,solid,0
2021-11-11,MMN,Montréal Nord,covN2,8.533358483551494,gcML,solid,0
2021-11-11,MMN,Montréal Nord,nPPMoV,109884.4276592912,gcML,solid,0
2021-11-11,MMS,Montréal Sud,covN1,4.196720915536665,gcML,solid,0
2021-11-11,MMS,Montréal Sud,covN2,13.08531342903369,gcML,solid,0
2021-11-11,MMS,Montréal Sud,nPPMoV,91132.95069804418,gcML,solid,0
2021-11-14,MMN,Montréal Nord,covN1,3.956908364881679,gcML,solid,0
2021-11-14,MMN,Montréal Nord,covN2,14.30701587545652,gcML,solid,0
2021-11-14,MMN,Montréal Nord,nPPMoV,104140.4368538331,gcML,solid,0
2021-11-14,MMS,Montréal Sud,covN1,8.06261691381546,gcML,solid,0
2021-11-14,MMS,Montréal Sud,covN2,7.466865631073612,gcML,solid,0
2021-11-14,MMS,Montréal Sud,nPPMoV,68875.84514433902,gcML,solid,0
2021-11-18,MMN,Montréal Nord,covN1,7.531981358771827,gcML,solid,0
2021-11-18,MMN,Montréal Nord,covN2,8.391143464433217,gcML,solid,0
2021-11-18,MMN,Montréal Nord,nPPMoV,38330.99828742479,gcML,solid,0
2021-11-18,MMS,Montréal Sud,covN1,5.911335613544064,gcML,solid,0
2021-11-18,MMS,Montréal Sud,covN2,12.09388506134641,gcML,solid,0
2021-11-18,MMS,Montréal Sud,nPPMoV,31601.94575008283,gcML,solid,0
2021-11-21,MMN,Montréal Nord,covN1,5.698801313061893,gcML,solid,0
2021-11-21,MMN,Montréal Nord,covN2,10.38075702343662,gcML,solid,0
2021-11-21,MMN,Montréal Nord,nPPMoV,29303.52945104452,gcML,solid,0
2021-11-21,MMS,Montréal Sud,covN1,4.496892246241833,gcML,solid,0
2021-11-21,MMS,Montréal Sud,covN2,6.8637253562986,gcML,solid,0
2021-11-21,MMS,Montréal Sud,nPPMoV,25420.45495798925,gcML,solid,0
2021-11-25,MMN,Montréal Nord,covN1,5.724840608676156,gcML,solid,0
2021-11-25,MMN,Montréal Nord,covN2,13.88868721596128,gcML,solid,0
2021-11-25,MMN,Montréal Nord,nPPMoV,32824.60811053358,gcML,solid,0
2021-11-25,MMS,Montréal Sud,covN1,4.565261190456223,gcML,solid,0
2021-11-25,MMS,Montréal Sud,covN2,11.67891837625541,gcML,solid,0
2021-11-25,MMS,Montréal Sud,nPPMoV,27777.69431393903,gcML,solid,0
2021-11-28,MMN,Montréal Nord,covN1,5.831571851787135,gcML,solid,0
2021-11-28,MMN,Montréal Nord,covN2,14.02865353317781,gcML,solid,0
2021-11-28,MMN,Montréal Nord,nPPMoV,22919.23854024749,gcML,solid,0
2021-11-28,MMS,Montréal Sud,covN1,5.127172517688981,gcML,solid,0
2021-11-28,MMS,Montréal Sud,covN2,7.983891399193563,gcML,solid,0
2021-11-28,MMS,Montréal Sud,nPPMoV,33996.58052251268,gcML,solid,0
2021-12-02,MMN,Montréal Nord,covN1,9.314408596228603,gcML,solid,0
2021-12-02,MMN,Montréal Nord,covN2,32.3462143368583,gcML,solid,0
2021-12-02,MMN,Montréal Nord,nPPMoV,46127.85072268822,gcML,solid,0
2021-12-02,MMS,Montréal Sud,covN1,15.44344666093753,gcML,solid,0
2021-12-02,MMS,Montréal Sud,covN2,35.16891321664446,gcML,solid,0
2021-12-02,MMS,Montréal Sud,nPPMoV,38465.69522552668,gcML,solid,0
2021-12-05,MMN,Montréal Nord,covN1,11.96306907803652,gcML,solid,0
2021-12-05,MMN,Montréal Nord,covN2,35.45149544765317,gcML,solid,0
2021-12-05,MMN,Montréal Nord,nPPMoV,40068.28382354057,gcML,solid,0
2021-12-05,MMS,Montréal Sud,covN1,7.382021009078891,gcML,solid,0
2021-12-05,MMS,Montréal Sud,covN2,21.87068690592898,gcML,solid,0
2021-12-05,MMS,Montréal Sud,nPPMoV,42764.89312103684,gcML,solid,0
2021-12-09,MMN,Montréal Nord,covN1,47.11492015170036,gcML,solid,0
2021-12-09,MMN,Montréal Nord,covN2,116.0610196320219,gcML,solid,0
2021-12-09,MMN,Montréal Nord,nPPMoV,35062.33408230601,gcML,solid,0
2021-12-09,MMS,Montréal Sud,covN1,11.71721762061346,gcML,solid,0
2021-12-09,MMS,Montréal Sud,covN2,26.94091958589308,gcML,solid,0
2021-12-09,MMS,Montréal Sud,nPPMoV,28374.97921436816,gcML,solid,0
2021-12-12,MMN,Montréal Nord,covN1,11.5861807028892,gcML,solid,0
2021-12-12,MMN,Montréal Nord,covN2,33.46781444077872,gcML,solid,0
2021-12-12,MMN,Montréal Nord,nPPMoV,26858.35656624781,gcML,solid,0
2021-12-12,MMS,Montréal Sud,covN1,10.5691098539159,gcML,solid,0
2021-12-12,MMS,Montréal Sud,covN2,27.1029507894274,gcML,solid,0
2021-12-12,MMS,Montréal Sud,nPPMoV,43245.96574155746,gcML,solid,0
2021-12-16,MMN,Montréal Nord,covN1,25.88178412979947,gcML,solid,0
2021-12-16,MMN,Montréal Nord,covN2,58.9320498733541,gcML,solid,0
2021-12-16,MMN,Montréal Nord,nPPMoV,38384.40280257884,gcML,solid,0
2021-12-16,MMS,Montréal Sud,covN1,25.09026316691465,gcML,solid,0
2021-12-16,MMS,Montréal Sud,covN2,37.04728946757511,gcML,solid,0
2021-12-16,MMS,Montréal Sud,nPPMoV,34426.05689176491,gcML,solid,0
2021-12-19,MMN,Montréal Nord,covN1,40.69101166317527,gcML,solid,0
2021-12-19,MMN,Montréal Nord,covN2,102.219121716862,gcML,solid,0
2021-12-19,MMN,Montréal Nord,nPPMoV,141267.293413221,gcML,solid,0
2021-12-19,MMS,Montréal Sud,covN1,29.07893778793357,gcML,solid,0
2021-12-19,MMS,Montréal Sud,covN2,64.13933723161087,gcML,solid,0
2021-12-19,MMS,Montréal Sud,nPPMoV,41901.6155410685,gcML,solid,0
2021-12-23,MMN,Montréal Nord,covN1,122.7915816704028,gcML,solid,0
2021-12-23,MMN,Montréal Nord,covN2,264.4185872902908,gcML,solid,0
2021-12-23,MMN,Montréal Nord,nPPMoV,28082.36549370864,gcML,solid,0
2021-12-23,MMS,Montréal Sud,covN1,103.802977895957,gcML,solid,0
2021-12-23,MMS,Montréal Sud,covN2,242.4213710466519,gcML,solid,0
2021-12-23,MMS,Montréal Sud,nPPMoV,45094.62975479687,gcML,solid,0
2021-12-26,MMN,Montréal Nord,covN1,65.0826599279075,gcML,solid,0
2021-12-26,MMN,Montréal Nord,covN2,140.4016977578016,gcML,solid,0
2021-12-26,MMN,Montréal Nord,nPPMoV,37822.64138433205,gcML,solid,0
2021-12-26,MMS,Montréal Sud,covN1,68.08019503847098,gcML,solid,0
2021-12-26,MMS,Montréal Sud,covN2,149.2203414215988,gcML,solid,0
2021-12-26,MMS,Montréal Sud,nPPMoV,27352.27469106593,gcML,solid,0
2021-12-30,MMN,Montréal Nord,covN1,179.6208858147452,gcML,solid,0
2021-12-30,MMN,Montréal Nord,covN2,463.3846836658543,gcML,solid,0
2021-12-30,MMN,Montréal Nord,nPPMoV,62909.25014802623,gcML,solid,0
2021-12-30,MMS,Montréal Sud,covN1,80.60335094431247,gcML,solid,0
2021-12-30,MMS,Montréal Sud,covN2,213.4723116150651,gcML,solid,0
2021-12-30,MMS,Montréal Sud,nPPMoV,30651.15430334899,gcML,solid,0
2022-01-02,MMN,Montréal Nord,covN1,90.0704932872478,gcML,solid,0
2022-01-02,MMN,Montréal Nord,covN2,223.1026696415203,gcML,solid,0
2022-01-02,MMN,Montréal Nord,nPPMoV,38298.11588208847,gcML,solid,0
2022-01-02,MMS,Montréal Sud,covN1,60.05144740308036,gcML,solid,0
2022-01-02,MMS,Montréal Sud,covN2,147.6162132521371,gcML,solid,0
2022-01-02,MMS,Montréal Sud,nPPMoV,40829.37618008402,gcML,solid,0
2022-01-07,MMN,Montréal Nord,covN1,119.781783859426,gcML,solid,0
2022-01-07,MMN,Montréal Nord,covN2,236.833046863041,gcML,solid,0
2022-01-07,MMN,Montréal Nord,nPPMoV,53485.7173408159,gcML,solid,0
2022-01-07,MMS,Montréal Sud,covN1,67.61012960731608,gcML,solid,0
2022-01-07,MMS,Montréal Sud,covN2,159.2735673175071,gcML,solid,0
2022-01-07,MMS,Montréal Sud,nPPMoV,123287.3583059936,gcML,solid,0
2022-01-09,MMN,Montréal Nord,covN1,65.0235835292674,gcML,solid,0
2022-01-09,MMN,Montréal Nord,covN2,147.0604568431988,gcML,solid,0
2022-01-09,MMN,Montréal Nord,nPPMoV,29018.26681262621,gcML,solid,0
2022-01-09,MMS,Montréal Sud,covN1,43.683001725504,gcML,solid,0
2022-01-09,MMS,Montréal Sud,covN2,94.90953378941173,gcML,solid,0
2022-01-09,MMS,Montréal Sud,nPPMoV,40475.33610003015,gcML,solid,0
2022-01-13,MMN,Montréal Nord,covN1,98.7184368817569,gcML,solid,0
2022-01-13,MMN,Montréal Nord,covN2,354.3226591691097,gcML,solid,0
2022-01-13,MMN,Montréal Nord,nPPMoV,26149.38231245098,gcML,solid,0
2022-01-13,MMS,Montréal Sud,covN1,37.59216720704682,gcML,solid,0
2022-01-13,MMS,Montréal Sud,covN2,85.27915972529513,gcML,solid,0
2022-01-13,MMS,Montréal Sud,nPPMoV,13614.67678541744,gcML,solid,0
2022-01-16,MMN,Montréal Nord,covN1,93.26391080948932,gcML,solid,0
2022-01-16,MMN,Montréal Nord,covN2,225.2393653847721,gcML,solid,0
2022-01-16,MMN,Montréal Nord,nPPMoV,29136.73545842859,gcML,solid,0
2022-01-16,MMS,Montréal Sud,covN1,38.61872282713165,gcML,solid,0
2022-01-16,MMS,Montréal Sud,covN2,93.21028548340468,gcML,solid,0
2022-01-16,MMS,Montréal Sud,nPPMoV,22088.17511301572,gcML,solid,0
2022-01-20,MMN,Montréal Nord,covN1,78.13013242195936,gcML,solid,0
2022-01-20,MMN,Montréal Nord,covN2,124.1822768658672,gcML,solid,0
2022-01-20,MMN,Montréal Nord,nPPMoV,49014.4350008191,gcML,solid,0
2022-01-20,MMS,Montréal Sud,covN1,63.64570833907685,gcML,solid,0
2022-01-20,MMS,Montréal Sud,covN2,98.7073254697936,gcML,solid,0
2022-01-20,MMS,Montréal Sud,nPPMoV,46879.59932824929,gcML,solid,0
2022-01-23,MMN,Montréal Nord,covN1,227.4967185747634,gcML,solid,0
2022-01-23,MMN,Montréal Nord,covN2,366.6358179844284,gcML,solid,0
2022-01-23,MMN,Montréal Nord,nPPMoV,97833.44402071135,gcML,solid,0
2022-01-23,MMS,Montréal Sud,covN1,59.29161371186806,gcML,solid,0
2022-01-23,MMS,Montréal Sud,covN2,117.6663091477043,gcML,solid,0
2022-01-23,MMS,Montréal Sud,nPPMoV,31961.25969665955,gcML,solid,0
2022-01-27,MMN,Montréal Nord,covN1,28.56412182069825,gcML,solid,0
2022-01-27,MMN,Montréal Nord,covN2,65.08720114166385,gcML,solid,0
2022-01-27,MMN,Montréal Nord,nPPMoV,69777.6204302868,gcML,solid,0
2022-01-27,MMS,Montréal Sud,covN1,12.79051101332274,gcML,solid,0
2022-01-27,MMS,Montréal Sud,covN2,24.59856009883363,gcML,solid,0
2022-01-27,MMS,Montréal Sud,nPPMoV,55869.8823543219,gcML,solid,0
2022-01-30,MMN,Montréal Nord,covN1,22.44822042238094,gcML,solid,0
2022-01-30,MMN,Montréal Nord,covN2,50.54995095935098,gcML,solid,0
2022-01-30,MMN,Montréal Nord,nPPMoV,60331.43794869185,gcML,solid,0
2022-01-30,MMS,Montréal Sud,covN1,10.01202774564854,gcML,solid,0
2022-01-30,MMS,Montréal Sud,covN2,21.42353005229676,gcML,solid,0
2022-01-30,MMS,Montréal Sud,nPPMoV,35483.68809805728,gcML,solid,0
